name,type,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,CAR_mean,CAR_sigma,CAR_tau,Con,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_0,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_0,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_0,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Psi_CS,Psi_eta,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC,StructureFunction_index_21,StructureFunction_index_31,StructureFunction_index_32
350434368_sector01_4_4_cleaned.lc,CEP,0.030549999999999855,1.0,69.0,0.4731457800511509,23.812687239334412,0.0,0.6354736328124988,0.0,0.005096697974289157,0.31253695009564264,0.5178751521474491,0.6975830290384146,0.8376977916883891,0.9337854286210902,0.029852844129303138,0.010069862177863993,0.0014183403159247752,0.0025732488154125524,0.0,-0.19925497266867198,-1.2339411487783338,-0.5669443418881559,0.07546085186533294,0.01922770322621984,0.00881221338681472,0.00516277725732743,0.0,-0.29051165407255286,-0.5830375814669119,-0.8790342734388313,0.21910825948310364,0.056632254412139024,0.02660486740150091,0.01616904471053205,0.0,-0.2906910916751354,-0.579846476814758,-0.8669088545430295,-0.0035479999999985523,-0.00011473507694444815,0.23467617579140948,15.132334867007673,0.001362828800336621,0.020013000000000503,0.1679454390451833,0.23333333333333334,0.002756259940438957,0.0038007123477352828,0.003470921689534838,0.0,0.30341668938645844,0.03408919054163019,0.03998100000000093,0.184694987332292,0.006779387276416257,2.0,-1.3981294667085302,0.020622781773096087,0.8950251953717334,0.8643167188666916,1.9706587525858121,2.9184144048794765,1.4834052626807561
373767115_sector01_4_2_cleaned.lc,CEP,0.19787500000000158,1.0,85.0,0.37903930131004365,1.5929988992613555,0.048208577798090735,11.179309425129649,0.0,0.007090851435346505,0.32723069249910275,0.48048652119162305,0.5857488089103696,0.7458990418927409,0.8982042033270602,0.16305726579206997,0.039179088072911566,0.017138287904329513,0.03634573327277286,0.0,-2.290435416935816,-0.26283942282374007,-2.2884221613513334,0.02044542666057114,0.00529940084971789,0.0021292807469319233,0.0009070188385707261,0.0,-0.36665625868000706,-2.009834808762365,-0.3213827910067303,0.012727619594955511,0.003151631574869284,0.0006870895748046586,0.0005606377226836095,0.0,1.6495423623734433,-0.05225607146226269,0.8475039517480707,-0.006422999999998069,0.0032113986403217226,1.7372301465001172,17.808627608733627,0.006850117146732044,0.10446599999999862,0.15021834061135372,-0.1,0.012405804035331293,0.020378701540968592,0.020865955334987606,0.0,0.22486101075981385,0.04697651558411306,0.21269599999999755,0.22620879726738236,0.005508876239183018,3.0,-1.3198262450790799,0.1219911853423519,0.8919319052505381,0.8955440852770573,1.819925094846814,2.5378218378093074,1.407757689880635
271642238_sector01_4_2_cleaned.lc,CEP,0.05217949999999938,1.0,71.0,0.4074387151310228,26.84196252286653,0.0,0.6351562499999988,0.0,0.017838152030998818,0.2589648275722666,0.4242711973979209,0.5819915553849776,0.704943534212791,0.8804218267035627,0.045469929066804166,0.009755471077035501,0.003811789105878888,0.0035333328802395767,0.0,0.006993235925153551,0.9271997114688647,0.7497826575891162,0.008727661505914572,0.0031271696730739156,0.007973447537766428,0.0020933434354415458,0.0,0.6600678343651958,-0.2684959495908966,-0.8022916850673815,0.00481529641878045,0.0018716806898410945,0.0015339867704444144,0.0023437897997770985,0.0,0.04927021121032382,2.0837658961861822,-0.030845880198342,-0.0019789999999986208,-6.81281706449876e-05,0.6070230909249662,17.048840258664413,0.0018768455437475416,0.02724100000000007,0.18427726120033813,0.23333333333333334,0.003504975376030445,0.0058058320467878404,0.00416855202872208,0.0,0.21759539356355787,0.17929870971684475,0.057541499999999246,0.19504297651864122,-0.07544931405322024,2.0,-1.2372476483548998,0.03199803986553799,0.8794696588132347,0.8841663228938214,1.912521410117364,2.7832973953094373,1.4573739208198886
306580505_sector01_4_3_cleaned.lc,CEP,0.017958999999999392,1.0,21.0,0.45101214574898785,26.17539272708566,0.0,0.6023437499999986,0.0,0.04868400824201326,0.2535043244855352,0.4483745899194889,0.6147330748583507,0.7579182821354353,0.8829704742022684,0.015226954532985218,0.0018682410292852102,0.0004684773906774566,0.00016695003129231338,0.0,1.705922395929346,0.03841069676421105,1.8077209953919502,0.001620875564765615,0.0007744499480064501,0.0002979746869368369,0.00031609190073111936,0.0,0.72008196692701,-1.399871852010468,-1.8863197093570911,0.041544018499111254,0.010747115350338952,0.0050543343133427005,0.003076813209196672,0.0,0.21222696140666075,0.425634097581445,0.6411716165988847,-0.0006820000000011817,0.00010270632417786954,0.9740346842939617,15.766584212955468,0.0007094508243693181,0.010291999999999746,0.21376518218623483,0.3,0.0015110988545966092,0.002126637758431136,0.0034771798759476247,0.0,0.2693413983487528,0.18646514241647166,0.020592500000001124,0.09075335851598046,-0.01870687504541115,1.0,-1.2803813586667463,0.011185616167369532,0.8789506039248792,0.8791451973736442,1.8554279607292212,2.612751034960686,1.4149665328880623
293347406_sector01_4_3_cleaned.lc,CEP,0.021782499999999594,1.0,80.0,0.4758269720101781,20.066149195849825,0.0,0.7046874999999979,0.0,0.03309170511285518,0.3153262962872768,0.5267302113551389,0.6825040832744327,0.7802345140293653,0.8981984837034445,0.01905266699475259,0.000975813661376514,0.0005541597150178032,0.0013028114397217456,0.0,1.10807580785918,1.6823255377436959,2.1197883360485394,0.0032729836588307735,0.00013426811006637983,0.0005068685351677964,0.00014693934389743796,0.0,-0.4732635940311647,2.2954226567062683,1.8182112616131807,0.0026827757511502727,0.0009277020614429374,0.0005059128452292648,0.0013203875880281161,0.0,-1.3552107935484834,0.32806892641440744,-0.19539225242688996,-0.0020614999999963857,0.00036656396770582116,0.45749807247209145,14.140364511450382,0.0010088147919936038,0.013415000000000177,0.15776081424936386,-0.3,0.0018729571324336447,0.0029007994612084203,0.004165048255159477,0.0,0.22161953293592598,0.14033428146590757,0.027990000000000848,0.2022010269577732,-0.09187614621236101,2.0,-1.437042757914892,0.014265008883332554,0.9001008100996253,0.9091383252675628,1.8755089110036587,2.67781264423836,1.430500544441418
140687857_sector01_4_2_cleaned.lc,CEP,0.07385149999999996,1.0,48.0,0.4971887550200803,2.1893256540423733,0.027444618618746523,7.559798744221059,0.0,0.002963804513760739,0.33463978062764677,0.5491094922859483,0.7249328310666782,0.8799338005152181,0.9547475279062713,0.07211302606929562,0.0026545196206626638,0.003241647279641217,0.0016502799456539845,0.0,1.2227233162260323,-0.9138132417460956,0.8592967604514544,0.005176844798515654,0.0005650888436757078,0.0008426554208936186,4.346362312344209e-05,0.0,0.25116918265000454,1.5063732163247432,0.6327687630137896,0.0033256150346506453,0.0006589488789057655,0.0005980207778887609,0.0001520760784243831,0.0,-1.1492007875585128,-2.868913636611633,-1.9003963352939022,0.012641000000002123,-0.0009364251296118328,0.9943138010839851,16.550861330120483,0.0031657857090635214,0.052156999999997566,0.13172690763052208,0.16666666666666666,0.005260096056607933,0.008726661670000375,0.005213058931825444,0.0,0.26247011470945797,0.03420823702157818,0.10471300000000028,0.12360836524409376,0.08759711343585293,2.0,-1.5060367028301433,0.05239648027158749,0.9038818666033992,0.9008275168104654,1.924933262073032,2.8091374308116497,1.461003738637128
269792822_sector01_3_3_cleaned.lc,CEP,0.049277000000000015,1.0,59.0,0.4657762938230384,21.83279711033547,0.0,0.7046874999999979,0.0,0.0016599504182423137,0.2532357074180899,0.4461842425010822,0.6293701860597845,0.7717096157300342,0.9242448255095401,0.044929626880434205,0.005784222328918989,0.002899777510215031,0.0022247785712700635,0.0,1.2661467367227777,2.447800803714836,2.5323083138247604,0.005616845487409376,0.0022386467098040805,0.0008781174076554101,0.0006455326821963496,0.0,1.4169167026599558,0.397325359725779,0.013021334696078246,0.004991926682610624,0.0011678158348018665,0.00010668918396320724,0.00019087706860598103,0.0,1.389490520006127,0.27002764232330834,1.2876856013093079,-0.014074999999998283,0.0005946398717897323,0.20551882724869153,15.385299213689482,0.0020816325135907263,0.025585000000000413,0.17696160267111852,-0.23333333333333334,0.0039673838363461,0.006149201309402348,0.010402101511797985,0.0,0.2631722267086836,0.028452471736713045,0.059743749999999096,0.18087994834252852,-0.2068893026928222,2.0,-1.338413629448249,0.03202653907453786,0.8883496275788914,0.9096013910163502,1.9433842779380481,2.8586830409182293,1.4724164929926131
309701876_sector01_4_1_cleaned.lc,CEP,0.04035475000000055,1.0,63.0,0.41688424717145345,25.96118136093533,0.0,0.6351562499999988,0.0,0.013085426053074639,0.25758546153229095,0.427387719157789,0.5901982760920935,0.7519547407466775,0.8968323859845666,0.03358930097327115,0.009398839980402654,0.004940737428092964,0.0034056069412362663,0.0,-0.6076285003219786,-1.1855118660131636,-1.7326232940755761,0.10344868688165496,0.02852724822252096,0.014678014431325874,0.009870119028328806,0.0,-0.6075800597603638,-1.1873731892150001,-1.7383230076599046,0.3066263408881059,0.08495876156189229,0.04402420914911097,0.02985006825219559,0.0,-0.6075771948105417,-1.1867159764054784,-1.7363507735636206,-0.019509999999996808,-0.00015512915284833436,0.4187026923481005,16.48940659878155,0.001529824289916121,0.01928999999999803,0.21409921671018275,0.3,0.0033938729396919675,0.004543228688210497,0.001388900255754475,-inf,0.01974433672724487,3.2005224297140056,0.044413000000002256,0.20752621054593762,-0.3229157830791904,2.0,-1.2242079785889366,0.025225894741119186,0.8840879830948636,0.8702578484238858,1.9396474649325819,2.851350342654469,1.4830274615125674
142109122_sector01_4_2_cleaned.lc,CEP,0.0828559999999996,0.9999999999987459,37.0,0.3010471204188482,28.224691109436808,0.0,0.6351562499999988,0.03409090909090909,0.06943273611244298,0.1407568821943665,0.2521525650368324,0.3796013951875822,0.5224453987816984,0.7096425008666922,0.04633547698381949,0.0070921564080698,0.00212557690585289,0.0020577006690571426,0.0,-0.04452659761476219,-1.1447195078181824,-1.9324908968794283,0.02332416343056462,0.006285152285908899,0.004921237100804011,0.004496582771910356,0.0,0.6863429195764498,1.149395563849485,-0.7165503732009838,0.043305799521060645,0.014822471311894942,0.010455443713274785,0.008664682261425841,0.0,-1.1922214740328485,0.8543786287935091,0.11181167455551416,-0.008043999999998164,0.0014001046124361527,1.5080956052500298,17.927088962478187,0.002243055391738486,0.025749500000001646,0.41012216404886565,0.16666666666666666,0.006424794616478201,0.007885377145137267,0.002978355282223011,0.0,0.18093148626291172,0.8939062889029955,0.05330149999999634,0.2205705931768883,-0.09003989061444664,1.0,-0.0745820553445613,0.0402114535554622,0.7944056757005401,0.7060726388924826,1.8171952290915312,2.4896943112235475,1.3957881778905097
364588437_sector01_4_2_cleaned.lc,CEP,0.05229424999999921,1.0,18.0,0.38455079764903444,27.20193998820598,0.0,0.6351562499999988,0.0,0.034632323361779696,0.1069414206875869,0.2455976912561644,0.43503620069868887,0.6733329957976746,0.8892511771556038,0.03676044944318225,0.01781864209880966,0.0031163048028259293,0.0011327236908416553,0.0,-0.4524689697294894,-0.4034004638932382,-0.8439647387998068,0.004167887719159974,3.529192334440282e-05,0.0003171205672580594,0.00016455941472111367,0.0,3.0792632221850935,1.4919431458908559,1.819266419089654,0.003525087935868794,0.0014255524599430334,0.0017312001534008237,0.000631458398984527,0.0,-2.6067817119058962,-0.4213053656515988,-2.423909395527703,0.015217499999998552,-0.0004639871420711396,0.9002107885386699,17.27748219563392,0.0017334441259063596,0.020065999999999917,0.3711167086481948,0.1,0.0038171808163115907,0.005717405419362792,0.021008320327297603,0.0,0.20229656316243566,0.09119357925140655,0.04285600000000045,0.0747047560676926,0.24736036095286154,1.0,-0.8359490461167591,0.029949550022473327,0.8126499380388057,0.8776329270517274,1.9111407280538562,2.7725506237020165,1.4576658094102741
