name,type,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,CAR_mean,CAR_sigma,CAR_tau,Con,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_0,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_0,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_0,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Psi_CS,Psi_eta,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC,StructureFunction_index_21,StructureFunction_index_31,StructureFunction_index_32
270304671_sector01_1_3_cleaned.lc,ACV,0.01552349999999958,1.0,53.0,0.32741116751269034,22.930479141291492,0.0,0.6023437499999986,0.051694915254237285,0.0038036109829214307,0.08204886585446922,0.2003096183616746,0.37450360099619867,0.6330012788584181,0.8953018779026551,0.01156355281671342,0.003709137223808573,0.0015801110035312353,0.0009761192562625679,0.0,-1.5239818304020631,-0.7459651827196435,0.005674346432445243,0.0018722826254494102,0.0005085011983943655,5.954837755831084e-05,6.936658143141773e-05,0.0,-0.9139791195779919,-0.7152368188491554,-2.5695154119577457,0.0014444591868870754,0.00014288695553511325,0.00012566521325105647,3.377693635829573e-05,0.0,0.43568840985199714,-0.13504691019617873,-0.5523175284219202,-0.014181000000000665,2.5387382624772523e-06,0.10794140323877324,13.812030795262267,0.00066397742165292,0.004441499999999543,0.4323181049069374,-0.43333333333333335,0.0017175390387536341,0.0021507872388698977,0.0052049601425489915,0.0,0.3256766718030775,0.046862076982855404,0.01120949999999965,0.17159278477982393,-0.8716831612650031,2.0,-0.40765181897419467,0.00917087659522897,0.8222722723711107,0.8498193473507506,1.896768809748261,2.736977505544575,1.4506624379432453
369220372_sector01_1_1_cleaned.lc,ACV,0.010317999999999827,1.0,9.0,0.4074074074074074,23.016181868469936,0.0,0.6351562499999988,0.0,0.05239187517500809,0.17633302151538588,0.3033988150920182,0.487319405467235,0.7257561584035196,0.8976197900426148,0.0071565523256268745,0.0007321010298006863,0.00014436825909881206,2.7520398702350507e-05,0.0,0.7289668719313241,2.0081417597608224,0.376353282844562,0.004549491957639629,0.00013455778895633396,0.0002916708453145753,0.00013012933129138076,0.0,0.19933649029760447,2.3792157296943115,1.8793158347716266,0.0008481046593406151,0.00027941059551612904,0.00020471716394782294,0.0001540855726143241,0.0,0.19636104888451855,0.5538280365163749,-1.5320616301071424,0.003367499999995971,6.197288429701632e-05,0.31105681709564453,14.61887176489533,0.0004197232542273696,0.004858000000001361,0.3059581320450886,0.03333333333333333,0.0009726329204279665,0.0013162712420351859,0.020348781990173804,0.0,0.1956433813880737,0.12127799089448564,0.009235999999999578,0.06966788799747514,0.35874382367764135,1.0,-0.9017991609798517,0.006135880430294478,0.8302096854152852,0.674256556188293,1.8539244348891588,2.5920759403219256,1.4226665287430544
238869272_sector01_3_2_cleaned.lc,ACV,0.011746750000000361,1.0,34.0,0.46901172529313234,21.103178521361873,0.0,0.6484374999999986,0.0,0.0038377364958268683,0.3000220118864804,0.4984371560642713,0.6680167290336845,0.8185340083644879,0.9420647149461053,0.011412198732974187,0.0013761820910673595,0.0005334865910054017,0.0004543862935886758,0.0,1.5783131720880639,-0.17480817195754833,1.5327754493552286,0.00048488437502366304,0.00012695749399793988,0.00013365952922752227,6.165685514686182e-05,0.0,-0.6134770491792061,-0.4731635159359048,0.7952750659506941,0.0004345679058474913,3.267892218138416e-05,2.806713242351444e-05,1.5432207102816122e-05,0.0,-0.2621600228605081,1.8920262420793295,0.7280288524679717,0.0041919999999997515,-1.2668814768187066e-05,0.11425697039345305,13.68409232244556,0.0005801525346255639,0.007349999999999746,0.14321608040201006,-0.6333333333333333,0.0011066519814662298,0.0016600693253427704,4.14173641791045,0.0,0.29561691182273503,0.013289115509990275,0.015162999999999371,0.1466242322545662,0.1940804310889353,1.0,-1.4050637227207432,0.00793886084491701,0.8943337301079012,0.9216416010588192,1.930410210067974,2.8118838507855175,1.459709774381649
410451777_sector01_4_3_cleaned.lc,ACV,0.007234500000000033,1.0,14.0,0.3574363188167625,20.726149033343788,0.0,0.6351562499999988,0.00411522633744856,0.034934137002691094,0.16849095154688123,0.2820344424986097,0.4434471687098056,0.6600262697021482,0.8704757734967727,0.004635311750436673,0.0002363124386973683,0.00013785911841815906,4.69718592731733e-05,0.0,-0.31291191643333555,1.7619752924422911,-0.6672333501087402,0.0035530060391020485,3.809420125265965e-05,9.3723248755951e-05,7.313253390618157e-06,0.0,-0.9631948749962372,-0.2811449020149053,-0.435172347756961,0.00047644583006414034,6.453317021958593e-05,0.0003447458747594835,0.00017883398617634907,0.0,-0.7980035137564544,0.4758293553927473,-0.8135772184719008,-0.0031879999999979702,-1.5060155361369152e-05,0.22391491808180433,13.164343096959739,0.0003203701746817846,0.0029309999999984626,0.34346754313886607,-0.36666666666666664,0.0009207769497975837,0.0010409443425199562,0.0041808617962123176,0.0,0.17935162807281946,1.1195567004660112,0.0060909999999996245,0.07087485695070875,-0.46982338283233993,1.0,-0.7397604881888151,0.004217462897543937,0.8248392524886707,0.7790434935877762,1.8137525002536963,2.5297919572519803,1.4204883975710896
327597288_sector01_2_1_cleaned.lc,ACV,0.03272850000000016,1.0,17.0,0.5032102728731942,3.3879191117057514,0.01754042590661615,3.466656587330903,0.0,0.006983825371409113,0.32697757904017394,0.5447789394130189,0.7256266532309046,0.8554131502708389,0.952292480161245,0.03195520123962144,0.004271329377045746,0.00025461068895843284,0.000541031215571756,0.0,-0.9804263721576079,1.0151710782330787,-0.5535358676736708,0.002318119267162936,0.0018689963462928186,0.0005060661941158177,0.0011032329725414953,0.0,1.4367544224101103,1.418042335758229,1.0431743291883258,0.0019569404216027244,0.000657712275148304,0.0007922542713876862,0.0005937413527729201,0.0,2.0222854349469475,0.9524300264158704,1.440630783690151,-0.006971000000003613,0.00017791144844782458,0.3336686787382822,11.744752105939005,0.0019575182749202325,0.022704000000000057,0.1404494382022472,0.9,0.0032576301383484114,0.00540685217547644,1.7902989032258152,0.0,0.2593586180594214,0.019936241746653795,0.04609375000000071,0.07882402632224773,-0.12140007663890508,1.0,-1.4937788938762588,0.022990566881783487,0.9039612032984451,0.9103923300365496,1.7591614072408055,2.3718964188768927,1.3731951588321953
350146577_sector01_4_3_cleaned.lc,ACV,0.05169849999999876,1.0,16.0,0.44435146443514645,4.644719442275848,0.029430498511355475,2.7478836762953995,0.0,0.014054778170425159,0.2984045321696006,0.4886795852184011,0.6490271049365506,0.8170917243864205,0.9325679625255131,0.048182829443288645,0.011636779140865522,0.002066988350639254,0.0003688176976233123,0.0,-0.6403207899826076,0.6709684217901803,1.042463292331683,0.0023887306158545834,0.0008846479844830096,0.0004491087171639091,0.0002941994469056538,0.0,-0.0028605467385082184,0.47585322759182086,1.3060101009562917,0.0020693266126642317,0.0007824875896932784,0.00011219866265382088,7.045555922993284e-05,0.0,3.0220278337568067,1.9286143599439067,0.5168973628977498,-0.03418900000000136,-4.547010978975386e-05,1.044409313018534,12.763148736401675,0.002754534240651933,0.02721499999999999,0.1589958158995816,0.16666666666666666,0.005829536060281802,0.007822091497362819,0.0069707530401067535,0.0,0.2237416439037525,0.022359694689054018,0.06488600000000133,0.05102372656536995,-0.3967932921751587,1.0,-1.3302121699868203,0.03515653021295187,0.8964852282907254,0.8990000087613246,1.8381675003753695,2.5714671437181686,1.4066051306890892
348898673_sector01_4_3_cleaned.lc,ACV,0.010749499999999301,1.0,31.0,0.36115843270868825,22.14185758762532,0.0,0.6351562499999988,0.017064846416382253,0.026220291131642457,0.07309927000048123,0.16134478820083767,0.32224263793018654,0.5766996076872782,0.8486368376620298,0.006351131118439729,0.004324746961126476,0.0010102330157323988,0.00043028679190434477,0.0,-0.10674949045885845,0.8913769049187444,0.46027229332730535,0.0018545774025064768,0.0006206267186151142,0.00036846542626816747,0.00022196463161056602,0.0,0.5655124298623444,1.0141289938707745,1.3807588756259461,0.0039839633315202705,0.0014989088222859112,0.0011210718507011655,0.0010591336411746423,0.0,0.5621636157230105,1.0079780551971613,1.3751498825181294,0.0017075000000019713,-3.460436581015811e-05,0.20130305643553217,14.063539233390118,0.0004089481710487549,0.0031815000000001703,0.47103918228279384,0.3,0.0009405765119671292,0.0014318407334050834,0.010394984748634952,0.0,0.21321866774071685,0.1076017364242839,0.006541999999999604,0.11781587977776561,0.23909542159711872,1.0,-0.3777378119743271,0.005751258647967297,0.7613408753347366,0.8041430720249977,1.877603042064001,2.7039926175541096,1.4548129327887844
355650641_sector01_2_2_cleaned.lc,ACV,0.015419000000000516,1.0,12.0,0.49920508744038156,8.224952486910336,0.013188076182744047,1.410534908572052,0.0,0.01562557486800859,0.30302930197219424,0.5337782035611168,0.7243566449737111,0.8652175349344265,0.9604572032638692,0.015035948125226831,0.0024393990368746835,0.0007681074968729163,0.0004711821985675806,0.0,0.8298121018792307,0.5604943872187574,-0.964225702930585,0.0007175043832772617,6.83121044749037e-05,8.470035741994638e-05,4.869884718815187e-05,0.0,-2.387917062778538,-0.1107207819400362,-1.2006305390032146,0.0005008448812192255,4.578119936515242e-05,1.5397327296172784e-05,3.334563974468508e-05,0.0,1.495634067011649,0.35822617409076,-0.5606474713053162,0.0025410000000007926,2.8612713219620336e-05,0.20389000670642154,11.601582604133544,0.0009407431739989784,0.010778999999999428,0.1478537360890302,0.9,0.001506105561349563,0.002609468073583605,1.2788131336405506,0.0,0.23222584151341613,0.01749087761866446,0.02191599999999916,0.03623442083290212,0.07229096966818144,1.0,-1.497902450181913,0.010914109642423923,0.9000816514394596,0.6321958893839634,1.730279810542499,2.3256926020626945,1.376002240513593
309148260_sector01_4_3_cleaned.lc,ACV,0.016718500000000525,1.0,79.0,0.30612244897959184,22.59506818144814,0.0,0.6351562499999988,0.010666666666666666,0.008556786691671021,0.146320129951245,0.33765462951393516,0.5399537673372288,0.7427527177308229,0.9010371110833278,0.013810200648433465,0.0059035717460122795,0.00025210173196900826,0.0010731553414628204,0.0,-0.47990647479740123,-1.4820711988540727,-1.4088066687909429,0.0031900506224396023,0.0016183327259963283,0.000444606210438222,0.0006410386476552707,0.0,-0.7132171397599449,0.33583114581503254,0.6442104558031652,0.0012481639140302315,0.00016695150411107966,0.00010205503078077536,8.259969128080769e-05,0.0,0.7171805442535758,-0.0822259172592921,1.1736669871047771,-0.021530999999999523,-0.00020087808903868006,0.18451233615928633,14.351398774622893,0.0007607939758685411,0.004692999999999614,0.4179236912156167,0.23333333333333334,0.0020390005345115787,0.0022297084481376814,0.002315192399768164,0.0,0.21889784922292463,0.1404381968959872,0.01730699999999885,0.2565554344618631,-0.8012031899944203,3.0,-0.8564872229095926,0.01091845773302026,0.8750804817064591,0.8772314741686765,1.9524905973973807,2.8703824125277677,1.4806120122491147
358467700_sector01_4_3_cleaned.lc,ACV,0.02345649999999999,1.0,12.0,0.38808373590982287,21.669726045839187,0.0,0.6310546874999987,0.0,0.019876873967879384,0.09022743184948885,0.1756668247622964,0.38159766921880894,0.672087088104429,0.895769812769622,0.01342424482382069,0.012297480170083074,0.0014944093668795887,0.00012358531045202238,0.0,2.271501516208958,2.1525798314622526,0.07279638932872334,0.0024101443794756704,5.455408630975835e-05,0.0006615002523264469,0.0004832109223236508,0.0,-1.239382271230566,-0.3348497151797035,0.6332018212840139,0.0012273599974378306,5.335951421640272e-05,4.5296921201694144e-05,4.691520145356884e-05,0.0,0.5685108051477478,-0.7445905918842692,-0.683317524656499,-0.0006720000000015602,0.0001713478693984073,0.5355945195025814,13.674782198067632,0.0009664041719883984,0.00849399999999978,0.4243156199677939,-0.5666666666666667,0.00196708331051196,0.0032377898787932426,0.005222280896550429,0.0,0.203793092469548,0.0829948589616284,0.016761000000000692,0.10234781929737609,-0.007093454280559833,1.0,-0.700140586435436,0.01321536656724524,0.7831578993242923,0.8257091608059021,1.8064848796820925,2.4746994697119145,1.4031476536141259
