name,type,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,CAR_mean,CAR_sigma,CAR_tau,Con,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_0,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_0,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_0,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Psi_CS,Psi_eta,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC,StructureFunction_index_21,StructureFunction_index_31,StructureFunction_index_32
382267678_sector01_4_4_cleaned.lc,EW,0.1432815,1,2,0.391489362,430.4144014,0.580742447,0.04190836,0,0.756150994,0.264737371,0.463808288,0.657511494,0.824361484,0.939583929,0.132380947,0.023444966,0.007425783,0.001632883,0,-0.513680659,0.043699476,-0.867355517,0.007352397,0.000712813,0.000378825,8.75E-05,0,0.780079462,-0.651671706,1.528616962,0.005698973,0.001309957,0.001097449,0.000780237,0,1.803431638,-0.768904031,-0.726445854,0.0780595,-6.54E-05,9.212413261,18.03796179,0.005309071,0.079032,0.192340426,-0.033333333,0.010962813,0.015139186,0.005367679,0,0.227312184,0.049395225,0.178256,0.013614019,0.316005608,1,-1.336817129,0.095764826,0.885257396,0.725613404,1.751542827,2.318603411,1.345176264
139322091_sector01_2_3_cleaned.lc,EW,0.20073875,1,2,0.257142857,580.0280553,0.882179687,0.031202225,0,1.075730207,0.216285365,0.378590196,0.5523354,0.715130723,0.841483881,0.165138771,0.043976955,0.01216985,0.001229038,0,-0.89684267,-1.501915549,0.216490852,0.029973184,0.001602743,0.010432327,0.00416224,0,1.626260548,-0.449800968,0.257832609,0.007665749,0.004603383,0.002419683,0.000363339,0,0.740905276,-1.478374598,-0.331785221,0.182708,-0.000151131,12.00197571,18.09816587,0.006818523,0.087191,0.225210084,0.166666667,0.018511133,0.020880041,0.024327381,0,0.218770849,0.083535255,0.2073535,0.026972912,0.632487913,1,-0.853257093,0.123402764,0.863612805,0.807793094,1.777104337,2.431130492,1.374687567
348996409_sector01_4_3_cleaned.lc,EW,0.0284465,1,2,0.410491257,26.98289833,0,0.63515625,0,0.997323085,0.225769562,0.390349068,0.533463312,0.694312174,0.894248435,0.021901866,0.000310829,0.000501121,0.000179281,0,-0.754929117,-0.133568238,-2.389260749,0.008796319,0.000126403,0.001081898,0.00047278,0,2.316949402,1.88138785,0.926838427,0.001848811,0.000655016,0.000410581,0.00020899,0,0.748277725,1.393119551,2.057733103,-0.005306,-4.41E-05,1.823149576,17.13835652,0.00100117,0.01411,0.231473772,-0.166666667,0.002068056,0.003112441,0.133247871,0,0.324085222,0.107149109,0.02844,0.034511388,-0.191853327,1,-1.053412865,0.017158403,0.856079357,0.890593446,1.908439325,2.749522055,1.455789406
177168909_sector01_4_3_cleaned.lc,EW,0.0477175,0.999999975,2,0.352586207,27.69376701,0,0.63515625,0.001727116,0.551883851,0.180746327,0.302612265,0.444455052,0.597455756,0.796818502,0.028498495,0.001974217,0.001892788,0.00100888,0,-1.171017703,-0.32372504,1.018414376,0.012769033,0.010128119,0.002295892,0.003687431,0,-0.212484833,-0.191852388,-1.221599635,0.005725297,0.000653896,0.00042492,0.000359887,0,1.817871452,1.514291263,1.826194883,0.002148,0.00087307,2.174475424,17.5898692,0.001430064,0.018389,0.329310345,-0.1,0.003456413,0.004764237,0.005065188,0,0.229040758,0.735271425,0.03722925,0.131473312,0.054861924,2,-0.641740543,0.025154632,0.830218924,0.745756387,1.960166906,2.865473063,1.491735549
234495198_sector01_3_1_cleaned.lc,EW,0.0735555,1,3,0.334445371,29.28335779,0,0.63515625,0.003341688,0.397744681,0.210565817,0.362350928,0.481773628,0.61513348,0.834675513,0.052888729,0.006539171,0.001286273,0.001578654,0,0.968290212,-0.119824022,0.420880652,0.016893501,0.001131294,0.005977677,0.000803117,0,-0.528193353,-1.697017556,0.016392096,0.007506736,0.00128697,0.00382446,0.001894725,0,1.699574837,1.053304632,1.00860673,0.0447335,-0.000194696,3.506179937,18.59950772,0.002219508,0.031407,0.251876564,0.033333333,0.00585871,0.007166126,0.022695873,0,0.208388692,0.339662447,0.0642,0.038826279,0.519897717,1,-0.665477939,0.041281761,0.848499171,0.579106292,1.93572447,2.810616357,1.465034911
141945928_sector01_4_2_cleaned.lc,EW,0.056488,1,2,0.458128079,26.42027379,0,0.63515625,0,0.450539336,0.273335933,0.481864275,0.671207563,0.810944581,0.915905208,0.051889892,0.006180471,0.001041388,0.001008996,0,-1.277146765,-1.681506156,-0.220496459,0.004015513,0.001819478,0.001235904,0.000705666,0,-0.852516304,-1.97675358,-2.447945075,0.002517804,0.000842783,0.000997335,0.000504939,0,2.576710699,0.190738031,0.047493372,0.023483,2.39E-05,2.344834233,16.78100203,0.00223261,0.033085,0.178981938,0.033333333,0.004526294,0.006419644,0.023045955,0,0.223429958,0.061471329,0.07211525,0.02874402,0.258008361,1,-1.359318651,0.037465438,0.889455511,0.770494364,1.767759496,2.353499816,1.349807348
206461898_sector01_1_3_cleaned.lc,EW,0.04602825,1,2,0.469011725,24.35562261,0,0.641357422,0,0.640015382,0.276646118,0.473917171,0.659407775,0.826587215,0.928219322,0.042455561,0.002026971,0.001809876,0.000589107,0,-0.000117828,-1.417319292,-2.011902727,0.003108091,0.001576101,0.000395351,0.000147046,0,-1.292406592,-0.357060055,-1.861853014,0.002714523,0.000376913,0.000436632,0.000206916,0,0.091317395,0.903477587,0.594132648,0.003279,-0.00016962,2.589633036,15.62065932,0.001948358,0.028928,0.180904523,-0.166666667,0.003566116,0.005597677,0.181730485,0,0.233390381,0.063011581,0.05747975,0.033101294,0.063258295,1,-1.379585333,0.030434637,0.887015327,0.834356401,1.690380282,2.185997614,1.318442801
309255093_sector01_4_3_cleaned.lc,EW,0.0805205,1,2,0.450852965,26.65942513,0,0.63515625,0,1.020342333,0.274184622,0.474609159,0.633966883,0.802290678,0.918745401,0.073363377,0.004644946,0.003011275,0.001765388,0,-1.300846364,-0.148965796,-0.526602311,0.007152983,0.001562089,0.000297984,0.00061144,0,-2.640774355,-0.728381033,-0.148452063,0.003190521,0.001157471,0.000410287,0.000890819,0,-0.437370694,-1.254879255,-1.880124827,0.021934,3.62E-05,4.686787391,16.93290049,0.003112739,0.048768,0.177091795,-0.1,0.006026265,0.009071649,0.009673918,0,0.239213832,0.036207213,0.097561,0.013430218,0.158302746,1,-1.34157913,0.052707708,0.884942794,0.68825081,1.90215041,2.747259562,1.454244134
293345462_sector01_4_4_cleaned.lc,EW,0.0786335,1,2,0.401483924,26.26318441,0,0.63515625,0,0.523324981,0.243918148,0.435431063,0.623374706,0.786051661,0.910620597,0.069898417,0.012439245,0.004208514,0.000875603,0,0.725397311,1.862719548,2.101976666,0.006629979,0.001070366,0.000891071,0.001242149,0,-0.387000532,-0.626735554,-0.332257331,0.004989744,0.000488133,0.000221729,0.000203882,0,0.645967004,0.958214424,0.467256744,0.052932,-4.08E-05,3.254862508,16.68122572,0.0030382,0.041258,0.194558945,-0.1,0.00670491,0.008941279,0.004252995,0,0.220857022,0.049133667,0.092933,0.01228509,0.401419158,1,-1.204466986,0.050680907,0.876894843,0.622788881,1.767628286,2.357132906,1.369582797
161154430_sector01_2_3_cleaned.lc,EW,0.02415225,1,2,0.398275862,28.00528317,0,0.63515625,0,0.77819022,0.226305835,0.363719149,0.533308427,0.697270414,0.841198309,0.01737984,0.000355926,0.00034676,9.05E-05,0,0.502155147,0.508033233,-0.315477897,0.003284544,0.000471564,0.000649757,0.00040054,0,-1.887153676,-0.719535632,0.414404407,0.001343458,4.55E-05,0.00042693,0.000142662,0,-0.483692859,0.926255911,-1.007055703,-0.001594,1.34E-05,1.56831465,17.78773064,0.000775342,0.0114165,0.306034483,-0.033333333,0.002022034,0.00240763,0.203895988,0,0.207474249,0.432842978,0.02282775,0.059486772,-0.040740032,1,-0.90753256,0.013791572,0.853895118,0.57291925,1.78655141,2.415450672,1.369579723
279317056_sector01_2_3_cleaned.lc,EW,0.016648,1,2,0.399014778,26.48528773,0,0.60234375,0,0.841490251,0.217535894,0.41668532,0.595817478,0.763214274,0.907268251,0.01425172,0.002316703,0.000881366,0.000301978,0,1.236498699,1.901155331,0.727312747,0.001423046,0.000602236,0.000636891,0.000345424,0,-1.217363882,-0.063168937,0.791806635,0.001132697,0.000177582,5.57E-05,0.00013534,0,0.646448997,1.028255762,0.185842891,0.008082,-5.89E-05,0.903516336,15.95324753,0.000663126,0.0084515,0.264367816,-0.033333333,0.001530919,0.001960542,0.157403539,0,0.219671837,0.146468751,0.018621,0.0473587,0.340450486,1,-1.097519975,0.010579016,0.866771934,0.715356526,1.678555415,2.102839447,1.307416155
